gid,state,lat,long
4233997,Uttar Pradesh,25.8589,83.8524
4233998,Gujarat,20.4172,73.124
4233999,Tamil Nadu,12.4932,78.5664
4234000,Uttar Pradesh,26.1042,80.3515
4234001,Rajasthan,25.1609,76.98
4234002,Jharkhand,24.3792,86.773
4234003,Kerala,12.034,75.3621
4234004,Maharashtra,21.0216,79.6811
4234005,Gujarat,22.8087,73.3449
4234006,Maharashtra,19.6246,78.1982
4234007,Rajasthan,25.3116,75.7348
4234008,Andhra Pradesh,17.6904,83.1672
4234009,Uttar Pradesh,27.4764,77.697
4234010,Uttar Pradesh,26.6017,82.1332
4234011,Telangana,17.3876,79.892
4234012,Maharashtra,18.8485,77.5364
4234013,Uttar Pradesh,27.4002,80.1469
4234014,Rajasthan,24.7571,72.1929
4234015,Karnataka,13.2127,74.999
4234016,Bihar,25.2473,84.6647
4234017,Tamil Nadu,10.0304,78.3375
4234018,Uttar Pradesh,26.1474,80.7063
4234019,Jharkhand,24.6378,87.8527
4234020,Karnataka,12.9854,75.8121
4234021,Sikkim,27.2953,88.359
4234022,West Bengal,24.1502,88.4114
4234023,Tamil Nadu,10.6622,77.0076
4234024,Tamil Nadu,11.491,79.7558
4234025,Punjab,31.6303,74.8402
4234026,Gujarat,22.3096,73.1553
4234027,Maharashtra,18.568,73.7678
4234028,Maharashtra,18.9653,76.7481
4234029,Kerala,11.5317,75.714
4234030,Gujarat,20.8095,72.9956
4234031,Gujarat,23.8265,71.6125
4234032,Bihar,25.1146,84.8115
4234033,Maharashtra,18.6009,73.8226
4234034,Tamil Nadu,12.2335,79.0732
4234035,Jharkhand,24.404,85.8092
4234036,Rajasthan,29.6539,73.7903
4234037,Tamil Nadu,10.8079,78.6831
4234038,Himachal Pradesh,32.1552,76.4493
4234039,Maharashtra,20.0038,73.7869
4234040,Uttar Pradesh,27.5997,78.3442
4234041,Gujarat,22.1722,71.6633
4234042,Gujarat,22.4247,71.1968
4234043,Tamil Nadu,13.1486,80.231
4234044,Uttar Pradesh,25.8817,81.0022
4234045,Maharashtra,19.4931,76.7299
4234046,Jharkhand,23.0392,84.5489
4234047,Punjab,30.9092,75.8604
4234048,Uttar Pradesh,25.8929,82.4532
4234049,Uttar Pradesh,27.3942,80.1382
4234050,Kerala,9.232,76.8482
4234051,Rajasthan,25.2033,75.0919
4234052,Tamil Nadu,12.9906,80.2182
4234053,Uttar Pradesh,28.837,77.9176
4234054,Rajasthan,25.9304,75.6809
4234055,Punjab,30.321,75.2405
4234056,Uttar Pradesh,28.427,80.5811
4234057,Maharashtra,18.8531,73.8818
4234058,Punjab,30.7391,76.7501
4234059,Maharashtra,15.872,73.736
4234060,Andhra Pradesh,17.7042,83.2972
4234061,Karnataka,15.2747,76.3896
4234062,Rajasthan,27.0167,76.7789
4234063,Madhya Pradesh,24.1256,78.0425
4234064,Tamil Nadu,13.0985,80.2877
4234065,Bihar,25.7544,85.5084
4234066,Haryana,29.5105,75.4477
4234067,Maharashtra,20.554,74.5188
4234068,Maharashtra,18.8928,75.0782
4234069,Kerala,11.21,76.1046
4234070,Rajasthan,23.953,74.3872
4234071,Maharashtra,21.6694,74.5813
4234072,Gujarat,21.894,71.8774
4234073,West Bengal,23.3506,86.7027
4234074,Jharkhand,22.756,86.0971
4234075,Uttar Pradesh,26.9102,83.9521
4234076,Delhi,28.726,77.2713
4234077,Maharashtra,19.7153,75.5361
4234078,Jharkhand,24.637,87.8491
4234079,Haryana,28.9929,77.0182
4234080,Maharashtra,16.8654,74.6127
4234081,Uttar Pradesh,25.2425,80.6553
4234082,Tamil Nadu,12.7295,77.8245
4234083,Punjab,31.2234,75.8828
4234084,Madhya Pradesh,24.4772,75.1455
4234085,Tamil Nadu,13.0345,80.2391
4234086,Uttar Pradesh,26.7793,82.1488
4234087,Karnataka,15.2281,75.5792
4234088,Karnataka,14.4561,75.3977
4234089,West Bengal,25.3749,87.9153
4234090,Odisha,20.3068,85.8313
4234091,Maharashtra,20.1086,77.1257
4234092,West Bengal,24.8626,88.017
4234093,Gujarat,23.707,72.5411
4234094,Assam,26.7571,92.0956
4234095,West Bengal,22.7159,88.4827
4234096,West Bengal,22.4963,88.3705
4234097,Rajasthan,28.1969,73.3809
4234098,Karnataka,15.1435,76.928
4234099,West Bengal,23.8818,88.3594
4234100,Kerala,8.5003,76.9502
4234101,Bihar,25.4669,84.4192
4234102,Chandigarh,30.7008,76.765
4234103,Gujarat,24.4592,71.5224
4234104,Himachal Pradesh,31.1086,77.6618
4234105,Uttar Pradesh,29.1092,77.9237
4234106,Jammu and Kashmir,34.0763,74.8038
4234107,Kerala,11.7398,76.073
4234108,Rajasthan,24.4646,73.9711
4234109,Gujarat,22.7958,73.2082
4234110,Jharkhand,24.0591,84.0767
4234111,Bihar,26.1242,85.9028
4234112,Madhya Pradesh,22.7554,78.353
4234113,Madhya Pradesh,25.417,77.6544
4234114,Kerala,9.924,76.2728
4234115,Maharashtra,16.9895,74.4697
4234116,Gujarat,20.7698,73.5019
4234117,Assam,26.5513,92.935
4234118,Maharashtra,20.9141,74.595
4234119,Maharashtra,20.2499,73.5831
4234120,Telangana,17.491,78.4083
4234121,Gujarat,23.0024,71.1814
4234122,Punjab,31.8798,75.5135
4234123,West Bengal,25.0233,88.1553
4234124,Uttar Pradesh,26.5056,83.0145
4234125,Karnataka,16.8141,75.7096
4234126,Gujarat,24.6464,71.8806
4234127,Karnataka,15.2281,75.5776
4234128,Punjab,30.642,76.3989
4234129,Assam,26.0094,90.1986
4234130,Bihar,26.9508,84.5377
4234131,Chhattisgarh,21.8992,83.3948
4234132,West Bengal,25.5683,88.2636
4234133,Kerala,10.9063,76.4128
4234134,Maharashtra,18.3897,77.118
4234135,Madhya Pradesh,26.3432,77.7976
4234136,Maharashtra,19.879,75.3654
4234137,Punjab,31.9004,75.2827
4234138,Rajasthan,25.3729,72.7841
4234139,Gujarat,22.3226,73.8354
4234140,Kerala,9.4211,76.7979
4234141,Karnataka,15.4745,76.5724
4234142,Chandigarh,30.742,76.7901
4234143,Uttar Pradesh,26.8572,80.9714
4234144,Uttar Pradesh,25.0211,78.4303
4234145,Jharkhand,24.2389,86.8392
4234146,Bihar,26.2174,84.3625
4234147,Maharashtra,18.4767,73.8972
4234148,Assam,24.8645,92.37
4234149,West Bengal,23.17,86.8139
4234150,Maharashtra,18.6642,73.8331
4234151,Uttar Pradesh,28.5441,77.8769
4234152,Maharashtra,19.2495,72.8705
4234153,Uttar Pradesh,28.3,77.6927
4234154,Punjab,30.2453,75.8444
4234155,Jharkhand,25.0309,87.3196
4234156,Tamil Nadu,11.1115,77.3389
4234157,Uttar Pradesh,26.8844,80.9439
4234158,Uttar Pradesh,27.0846,79.8168
4234159,Kerala,10.0008,76.5669
4234160,Maharashtra,17.9272,73.7591
4234161,Chhattisgarh,21.2245,81.6597
4234162,Delhi,28.7972,77.135
4234163,Uttar Pradesh,27.1321,79.6769
4234164,West Bengal,26.708,88.3594
4234165,Kerala,9.2834,76.4434
4234166,Punjab,30.1443,74.2012
4234167,Karnataka,15.1245,75.4669
4234168,Uttar Pradesh,25.4018,82.5685
4234169,Uttar Pradesh,28.1358,78.6226
4234170,Madhya Pradesh,22.1738,76.0722
4234171,Himachal Pradesh,32.2016,76.3145
4234172,Gujarat,24.1118,71.7799
4234173,Maharashtra,18.8236,74.4461
4234174,Punjab,31.2183,75.1903
4234175,Odisha,20.4227,86.0906
4234176,Rajasthan,26.3332,76.1034
4234177,West Bengal,23.1646,88.1084
4234178,Karnataka,11.8178,76.6844
4234179,Madhya Pradesh,22.6566,79.9407
4234180,Bihar,25.617,85.1413
4234181,Odisha,20.1084,85.8338
4234182,Uttar Pradesh,25.2382,79.8103
4234183,Andhra Pradesh,16.4297,80.5887
4234184,Delhi,28.6381,77.0678
4234185,Delhi,28.7056,77.1111
4234186,Maharashtra,19.4993,77.6549
4234187,Gujarat,22.611,73.4664
4234188,Assam,26.1836,91.7734
4234189,Odisha,20.7405,86.2431
4234190,Bihar,24.8897,84.3707
4234191,Himachal Pradesh,30.4812,77.721
4234192,Rajasthan,26.4679,74.6409
4234193,Jammu and Kashmir,33.1802,74.5406
4234194,Uttar Pradesh,28.294,79.5789
4274272,Kerala,10.5781,76.0192
4234195,Haryana,28.3297,76.7761
4234196,Uttar Pradesh,25.7214,81.5126
4234197,Maharashtra,18.2783,74.1618
4234198,Rajasthan,27.5142,76.6854
4234199,Odisha,21.7604,85.9714
4234200,Uttar Pradesh,25.2157,79.251
4234201,Jammu and Kashmir,33.8088,74.7937
4234202,Uttar Pradesh,28.9612,77.7458
4234203,Madhya Pradesh,23.1769,75.7893
4234204,Tamil Nadu,11.6522,78.141
4234205,Uttar Pradesh,28.6142,78.2813
4234206,Uttar Pradesh,27.2559,78.269
4234207,Bihar,25.2053,84.9847
4234208,Delhi,28.6553,77.2763
4234209,Punjab,30.4761,76.5932
4234210,Gujarat,23.2571,74.0421
4234211,Rajasthan,26.894,74.3255
4234212,Gujarat,23.0746,72.6585
4234213,Andhra Pradesh,16.7881,81.8899
4234214,Gujarat,21.6789,69.7555
4234215,Madhya Pradesh,22.7684,78.5309
4234216,Maharashtra,19.2364,73.1766
4234217,Punjab,31.5217,74.9819
4234218,West Bengal,26.3162,89.4506
4234219,Goa,15.2164,74.0755
4234220,Uttar Pradesh,25.8763,84.3119
4234221,Uttar Pradesh,29.649,77.833
4234222,Gujarat,21.5172,71.1352
4234223,Tamil Nadu,11.4427,77.6832
4234224,Uttar Pradesh,26.9238,83.7076
4234225,Odisha,20.7015,83.4848
4234226,Haryana,28.3414,76.6912
4234227,Delhi,28.6441,77.1713
4234228,Punjab,30.2078,74.946
4234229,Maharashtra,19.2569,72.9734
4234230,Tamil Nadu,10.6564,79.3579
4234231,Uttar Pradesh,27.9779,79.34
4234232,West Bengal,22.8855,88.0093
4234233,Gujarat,21.8703,73.5083
4234234,Karnataka,12.7105,76.2933
4234235,Kerala,10.0047,76.3141
4234236,Uttar Pradesh,26.3688,83.6319
4234237,Odisha,18.3519,81.8827
4234238,Uttar Pradesh,26.8714,80.4633
4234239,West Bengal,22.6221,88.4112
4234240,Tamil Nadu,10.771,79.7475
4234241,Rajasthan,29.4033,73.7955
4234242,West Bengal,22.4665,87.9606
4234243,Kerala,11.006,76.3531
4234244,Himachal Pradesh,31.4872,76.2578
4234245,Bihar,26.1116,84.511
4234246,Maharashtra,18.407,75.1923
4234247,Haryana,29.5919,75.069
4234248,Kerala,8.495,76.9007
4234249,Himachal Pradesh,30.9442,76.802
4234250,Andhra Pradesh,16.5163,80.6149
4234251,Uttar Pradesh,25.9682,81.4694
4234252,Maharashtra,19.6125,76.6872
4234253,Delhi,28.7432,77.1498
4234254,Gujarat,21.1687,73.5637
4234255,Kerala,8.3432,77.1574
4234256,West Bengal,25.2266,88.7749
4234257,Maharashtra,18.1491,73.9775
4234258,Maharashtra,18.0816,73.4304
4234259,Maharashtra,21.1846,74.6931
4234260,Madhya Pradesh,23.1693,79.9261
4234261,Uttar Pradesh,25.7702,84.3456
4234262,Uttar Pradesh,27.313,82.4157
4234263,Gujarat,22.4644,70.062
4234264,Haryana,28.9008,77.1297
4234265,West Bengal,23.195,88.6236
4234266,Maharashtra,19.1359,72.9292
4234267,Gujarat,21.7244,71.9558
4234268,Bihar,26.6349,85.4231
4234269,Chhattisgarh,22.0769,82.139
4234270,Maharashtra,21.3577,79.6209
4234271,Uttar Pradesh,29.9462,77.5459
4234272,Uttar Pradesh,25.5217,82.811
4234273,Uttar Pradesh,27.8463,79.9176
4234274,Kerala,11.0086,76.3135
4234275,Uttarakhand,29.863,78.6814
4234276,Uttar Pradesh,27.5622,81.2659
4234277,Punjab,30.8387,75.9737
4234278,Madhya Pradesh,23.762,75.5505
4234279,Maharashtra,20.7682,79.7131
4234280,West Bengal,22.5026,88.3179
4234281,Rajasthan,27.3645,76.861
4234282,Uttar Pradesh,25.2138,80.9449
4234283,Odisha,21.8699,84.981
4234284,Delhi,28.4758,77.1294
4234285,Kerala,11.7138,75.5861
4234286,Uttar Pradesh,26.7531,83.3664
4234287,Uttar Pradesh,25.7631,81.0989
4234288,Gujarat,23.2495,69.6742
4234289,Maharashtra,20.155,76.5685
4234290,Kerala,11.7341,75.9567
4234291,Bihar,26.3876,85.7293
4234292,Karnataka,13.0685,74.9951
4234293,West Bengal,23.9104,87.5289
4234294,West Bengal,23.5619,87.2777
4234295,Odisha,20.1999,83.9109
4234296,Karnataka,15.8713,76.0463
4234297,West Bengal,25.8012,88.0865
4234298,Madhya Pradesh,23.7134,76.7287
4234299,Haryana,30.8091,76.9167
4234300,Maharashtra,19.054,72.8901
4234301,Uttar Pradesh,26.0072,83.5159
4234302,Maharashtra,20.5342,75.7473
4234303,Madhya Pradesh,23.907,80.8149
4234304,Tamil Nadu,11.2351,78.8738
4234305,Haryana,29.3643,75.902
4234306,Karnataka,15.9211,75.6798
4234307,Uttar Pradesh,24.7318,83.4072
4234308,Odisha,20.9486,85.2131
4234309,Tamil Nadu,12.6129,79.7569
4234310,Tamil Nadu,11.1162,77.3339
4234311,Uttar Pradesh,25.3698,83.2912
4234312,Uttarakhand,30.2922,78.9867
4234313,Tamil Nadu,12.5294,78.2055
4234314,Uttar Pradesh,26.3482,79.1805
4234315,Tamil Nadu,10.0749,78.7781
4234316,Jharkhand,24.0224,85.7424
4234317,Uttar Pradesh,26.3812,81.2758
4234318,Tamil Nadu,13.055,80.2532
4234319,Uttar Pradesh,29.8407,77.6294
4234320,Maharashtra,20.7092,75.6835
4234321,Uttar Pradesh,27.0272,79.9274
4234322,Gujarat,21.2122,72.8671
4234323,Maharashtra,18.391,74.1204
4234324,Tamil Nadu,13.3333,80.0851
4234325,Gujarat,21.3048,70.0076
4234326,West Bengal,23.2424,88.6109
4234327,Assam,24.9685,92.5723
4234328,Karnataka,17.2387,75.803
4234329,Jharkhand,23.7497,86.2742
4234330,Andhra Pradesh,14.6836,77.6013
4234331,Maharashtra,17.0913,74.328
4234332,Maharashtra,21.1895,78.1817
4234333,Tamil Nadu,8.2574,77.6079
4234334,Tamil Nadu,10.3585,77.9775
4234335,Kerala,8.562,76.9435
4234336,Tamil Nadu,9.9995,77.4663
4234337,Karnataka,12.5206,76.889
4234338,Dadra and Nagar Haveli,20.1286,73.0664
4234339,Punjab,29.83,76.1126
4234340,Gujarat,22.774,73.6296
4234341,Madhya Pradesh,25.421,77.6541
4234342,Karnataka,16.1868,75.7048
4234343,Uttar Pradesh,27.8857,78.0737
4234344,Madhya Pradesh,26.5534,78.8045
4234345,Uttar Pradesh,29.0169,78.1565
4234346,Karnataka,16.0349,75.1415
4234347,Karnataka,15.3543,75.1408
4234348,Karnataka,16.8181,75.0932
4234349,Uttar Pradesh,25.7004,82.7079
4234350,Uttar Pradesh,27.1037,80.8753
4234351,Tamil Nadu,9.9523,78.8163
4234352,Maharashtra,21.385,79.7371
4234353,Karnataka,16.3853,76.5863
4234354,West Bengal,23.3974,88.4908
4234355,Uttar Pradesh,26.9262,80.7128
4234356,Uttar Pradesh,29.7807,77.2676
4234357,Maharashtra,19.013,73.013
4234358,Telangana,17.5016,78.5138
4234359,Gujarat,21.1724,72.836
4234360,Uttar Pradesh,27.9363,80.7715
4234361,Tamil Nadu,12.3093,78.7925
4234362,Kerala,11.6147,76.0835
4234363,Puducherry,11.9292,79.8288
4234364,West Bengal,22.9128,88.4106
4234365,Haryana,29.8,76.9296
4234366,Maharashtra,21.0023,75.6583
4234367,Haryana,28.148,77.3371
4234368,Kerala,11.4911,75.7753
4234369,Rajasthan,29.6666,74.3857
4234370,Haryana,28.4316,77.2966
4234371,Himachal Pradesh,31.6476,76.793
4234372,Rajasthan,23.7075,74.0946
4234373,Gujarat,22.8433,69.7247
4234374,Uttar Pradesh,27.4923,80.997
4234375,Madhya Pradesh,25.6794,76.693
4234376,Uttar Pradesh,26.5524,82.6584
4234377,Uttar Pradesh,25.8999,82.972
4234378,West Bengal,26.2793,89.4874
4234379,Tamil Nadu,10.9166,77.0387
4234380,Maharashtra,18.0424,74.1857
4234381,Uttar Pradesh,27.5755,80.0974
4234382,Tamil Nadu,10.8323,79.129
4234383,Uttarakhand,29.0738,79.5161
4234384,Karnataka,17.3212,76.8279
4234385,Odisha,20.1898,83.2211
4234386,West Bengal,25.4074,88.4689
4234387,Delhi,28.6493,77.166
4234388,Uttarakhand,30.2945,77.9988
4234389,Gujarat,21.7021,72.9935
4234390,Jharkhand,24.1989,86.3285
4234391,Telangana,17.4102,79.5885
4234392,Karnataka,14.0423,76.1852
4234393,Uttar Pradesh,27.1695,81.2077
4234394,Telangana,17.6863,79.8948
4234395,Maharashtra,20.1693,78.0581
4234396,West Bengal,27.0691,88.4708
4234397,Punjab,30.6765,75.8252
4234398,Himachal Pradesh,33.0805,76.4007
4234399,Karnataka,16.6387,75.0774
4234400,Tamil Nadu,13.1962,80.183
4234401,Rajasthan,26.2364,73.0068
4234402,Assam,25.9726,91.2277
4234403,Gujarat,20.9345,73.7777
4234404,West Bengal,22.5528,88.3551
4234405,Karnataka,16.9155,76.2281
4234406,Rajasthan,23.1909,74.4469
4234407,Rajasthan,24.5948,73.7766
4234408,Punjab,30.2507,75.8413
4234409,West Bengal,22.7478,88.3465
4234410,Rajasthan,26.9561,75.7144
4234411,Maharashtra,21.5548,74.0151
4234412,West Bengal,23.6712,87.6919
4234413,Uttar Pradesh,26.2825,80.8018
4234414,Punjab,31.2064,75.7876
4234415,Tamil Nadu,9.5871,78.4541
4234416,Kerala,9.045,76.5233
4234417,Karnataka,17.915,77.5155
4234418,Kerala,12.0445,75.5077
4234419,Karnataka,14.3789,75.2483
4234420,Kerala,11.7593,76.0056
4234421,Kerala,11.7268,75.6376
4234422,Uttar Pradesh,25.0617,81.0999
4234423,West Bengal,24.7969,88.0668
4234424,West Bengal,22.4762,88.0903
4234425,Jharkhand,23.8201,86.4688
4234426,Bihar,26.6417,85.5757
4234427,Punjab,30.2049,74.6588
4234428,Uttar Pradesh,26.0073,83.9686
4234429,Tamil Nadu,9.1738,77.8763
4234430,Gujarat,24.1895,72.7645
4234431,Tamil Nadu,13.0689,80.2518
4234432,Uttar Pradesh,26.3628,84.1693
4234433,West Bengal,22.563,87.7249
4234434,Tamil Nadu,12.7293,77.8283
4234435,Karnataka,16.2064,77.358
4234436,Kerala,10.1051,76.6239
4234437,Odisha,21.4917,86.9299
4234438,Tamil Nadu,12.9905,80.2563
4234439,Telangana,16.7606,79.8411
4234440,Uttar Pradesh,27.1585,78.3818
4234441,Maharashtra,20.1045,77.7213
4234442,Himachal Pradesh,32.3757,75.8878
4234443,Uttar Pradesh,27.1598,78.4028
4234444,Karnataka,15.2747,76.3821
4234445,Karnataka,14.1665,75.0207
4234446,Rajasthan,28.0026,75.7853
4234447,Maharashtra,18.1455,75.3273
4234448,Jharkhand,24.8484,87.3333
4234449,Rajasthan,23.8464,73.7199
4234450,Kerala,10.2074,76.2026
4234451,Rajasthan,25.7649,73.3254
4234452,Jharkhand,23.6678,84.7874
4234453,Jharkhand,22.6215,84.5032
4234454,Uttar Pradesh,28.6451,77.4185
4234455,Madhya Pradesh,23.9034,80.8121
4234456,Odisha,18.8095,82.7116
4234457,Andhra Pradesh,13.4773,79.0513
4234458,Jammu and Kashmir,32.7452,74.8667
4234459,Haryana,30.3831,77.2233
4234460,Karnataka,16.5208,76.7481
4234461,Gujarat,21.717,72.9866
4234462,West Bengal,26.8641,88.6241
4234463,Uttarakhand,29.5995,79.66
4234464,Maharashtra,19.8416,75.2297
4234465,Karnataka,14.4533,75.9176
4234466,Assam,26.405,91.3473
4234467,Jharkhand,23.3214,85.1816
4234468,Kerala,9.4062,76.4127
4234469,West Bengal,24.2048,88.0079
4234470,Telangana,17.5095,78.4285
4234471,Jharkhand,24.0364,84.0669
4234472,Rajasthan,28.2339,75.6514
4234473,Tamil Nadu,11.346,76.7953
4234474,Maharashtra,16.9635,74.3676
4234475,Uttar Pradesh,25.9222,82.195
4234476,Karnataka,13.0086,77.6559
4234477,Andhra Pradesh,15.8329,78.0479
4234478,Haryana,28.7813,76.7726
4234479,Maharashtra,20.7958,76.6903
4234480,Uttar Pradesh,27.3942,82.9578
4234481,West Bengal,23.3285,86.3702
4234482,Bihar,25.6031,83.983
4234483,Tamil Nadu,12.7345,77.8319
4234484,Jammu and Kashmir,32.8027,75.3167
4234485,Gujarat,21.1493,72.7885
4234486,Uttar Pradesh,27.8998,79.6512
4234487,Uttar Pradesh,26.3788,79.9538
4234488,Andhra Pradesh,14.8434,78.6537
4234489,Uttar Pradesh,26.6899,79.8531
4234490,Gujarat,22.3068,74.0131
4234491,Uttar Pradesh,27.0091,82.3593
4234492,Bihar,25.2243,85.2323
4234493,Uttar Pradesh,26.8487,80.9349
4234494,Maharashtra,19.9655,79.2992
4234495,Karnataka,15.2981,75.7722
4234496,Kerala,12.081,75.241
4234497,Odisha,20.9085,86.4347
4234498,Odisha,19.9103,83.1728
4234499,Jharkhand,23.7449,84.4972
4234500,Uttar Pradesh,25.7632,84.1487
4234501,West Bengal,22.6758,88.3764
4234502,Himachal Pradesh,31.9911,76.7886
4234503,Uttar Pradesh,25.1428,82.5654
4234504,West Bengal,23.1133,86.908
4234505,West Bengal,25.5737,88.1332
4234506,Jharkhand,24.2456,87.4759
4234507,Maharashtra,21.2738,74.7495
4234508,Himachal Pradesh,31.4561,76.5169
4234509,Uttar Pradesh,28.6362,77.3362
4234510,Punjab,32.2624,75.5912
4234511,Uttar Pradesh,26.1277,83.7403
4234512,Andhra Pradesh,16.1914,81.1406
4234513,Assam,26.1495,90.6157
4234514,Chhattisgarh,18.9099,81.3434
4234515,Andhra Pradesh,18.2062,83.6933
4234516,Karnataka,12.9781,77.6369
4234517,Bihar,26.2757,85.3426
4234518,Himachal Pradesh,31.3073,76.5411
4234519,Gujarat,20.3456,73.2168
4234520,Gujarat,24.091,72.9677
4234521,Uttar Pradesh,27.2744,78.4616
4234522,Punjab,30.9627,76.5201
4234523,Maharashtra,18.5115,73.8196
4234524,Tamil Nadu,10.282,79.2068
4234525,Bihar,26.5034,85.3033
4234526,Jharkhand,24.7817,87.2071
4234527,Delhi,28.6711,77.3176
4234528,Uttarakhand,29.5801,80.2145
4234529,Uttar Pradesh,28.6106,79.1704
4234530,Uttarakhand,29.6465,79.425
4234531,West Bengal,23.0137,88.6271
4234532,Uttar Pradesh,28.6985,79.5185
4234533,Chhattisgarh,21.522,81.4798
4234534,Chhattisgarh,21.2127,81.349
4234535,Karnataka,13.431,77.7578
4234536,Madhya Pradesh,24.0193,76.3755
4234537,West Bengal,22.1792,87.5938
4234538,Rajasthan,23.4948,74.0985
4234539,Uttarakhand,30.2532,78.1133
4234540,Maharashtra,19.3434,72.8038
4234541,Chhattisgarh,20.2216,80.9473
4234542,Gujarat,24.0857,72.4627
4234543,Sikkim,27.3176,88.6023
4234544,West Bengal,23.4038,88.492
4234545,West Bengal,22.295,87.9228
4234546,Madhya Pradesh,23.8412,76.2459
4234547,Tamil Nadu,12.5187,78.2179
4234548,Odisha,19.7037,84.8193
4234549,Rajasthan,26.6171,74.5242
4234550,Maharashtra,18.6499,73.7233
4234551,Assam,26.6239,92.7944
4234552,Delhi,28.5143,77.2043
4234553,Gujarat,23.5969,72.3814
4234554,Bihar,25.548,83.991
4234555,Uttar Pradesh,28.9936,77.7055
4234556,Jharkhand,25.0779,87.3033
4234557,Bihar,25.4195,84.2364
4234558,West Bengal,23.5042,86.673
4234559,Rajasthan,25.1008,71.5633
4234560,Kerala,9.8255,76.4843
4234561,Tamil Nadu,10.0214,77.4798
4234562,Assam,26.1746,91.7774
4234563,Uttar Pradesh,27.5301,82.5315
4234564,Tamil Nadu,8.2399,77.3207
4234565,Jharkhand,23.5983,85.7272
4234566,West Bengal,24.4711,88.0602
4234567,Rajasthan,27.9963,74.9565
4234568,Uttar Pradesh,26.8535,80.9468
4234569,Uttar Pradesh,24.7541,82.7809
4234570,Uttar Pradesh,25.1833,79.2406
4234571,Haryana,29.5872,76.1322
4234572,Uttar Pradesh,26.7964,82.7385
4234573,Uttarakhand,29.3327,80.0916
4234574,Uttar Pradesh,28.6183,79.7985
4234575,Uttar Pradesh,25.4157,83.5598
4234576,Uttar Pradesh,27.9491,80.7838
4234577,Madhya Pradesh,23.334,77.7813
4234578,Rajasthan,26.2028,73.942
4234579,Jharkhand,24.9732,87.8905
4234580,Odisha,21.6957,84.6691
4234581,Uttar Pradesh,27.9312,79.7327
4234582,Bihar,25.2226,84.2636
4234583,Maharashtra,21.131,79.113
4234584,Karnataka,15.1369,76.9203
4234585,Tamil Nadu,10.4048,78.6919
4234586,Andhra Pradesh,14.4424,78.8633
4234587,Kerala,9.7232,76.3923
4234588,Tamil Nadu,11.2178,78.1687
4234589,Assam,26.3212,89.8541
4234590,Tamil Nadu,12.2522,79.4176
4234591,Kerala,10.546,76.2266
4234592,Rajasthan,24.5919,73.6918
4234593,Punjab,30.8868,76.4131
4234594,Tamil Nadu,9.7252,77.8564
4234595,Tamil Nadu,13.0858,80.1918
4234596,Punjab,31.0851,75.596
4234597,Uttar Pradesh,27.5783,81.5987
4234598,Gujarat,20.7592,73.0621
4234599,Jharkhand,22.5295,85.8147
4234600,Uttar Pradesh,26.9205,81.6148
4234601,Maharashtra,20.1944,76.0127
4234602,Kerala,11.5487,75.6118
4234603,West Bengal,22.555,88.3722
4234604,Delhi,28.7011,77.146
4234605,Bihar,24.7495,84.3791
4234606,Tamil Nadu,11.561,79.5934
4234607,Haryana,28.9833,76.8143
4234608,West Bengal,22.3447,87.2938
4234609,Andhra Pradesh,13.7513,79.7024
4234610,Tamil Nadu,11.8816,78.9186
4234611,Bihar,27.1686,84.3281
4234612,Gujarat,20.5375,73.1707
4234613,Uttar Pradesh,26.5668,79.3138
4234614,Tamil Nadu,10.9611,78.0721
4234615,Assam,26.1718,91.748
4234616,Tamil Nadu,11.9412,79.4963
4234617,Uttar Pradesh,27.8617,79.9137
4234618,Jharkhand,24.1364,83.9132
4234619,Haryana,29.3008,77.0868
4234620,Karnataka,14.7912,75.4084
4234621,Jharkhand,24.181,86.3122
4234622,Uttar Pradesh,28.0319,81.3769
4234623,West Bengal,23.9885,87.5692
4234624,Maharashtra,21.0439,75.0614
4234625,Uttar Pradesh,27.6513,82.0664
4234626,Rajasthan,25.3797,72.7226
4234627,Bihar,25.6043,86.0486
4234628,Uttar Pradesh,26.9598,80.1838
4234629,Telangana,17.2532,80.1316
4234630,Rajasthan,28.4416,74.4789
4234631,Kerala,8.653,76.7889
4234632,Maharashtra,20.7841,74.1393
4234633,Gujarat,21.7088,73.1514
4234634,Gujarat,23.5914,72.3829
4234635,Uttar Pradesh,28.0294,81.3825
